_url,name,points,uci_points,length,climb_total,profile,startlist_quality,average_temperature,is_tarmac,is_cobbled,is_gravel,climb/length
giro-d-italia/2019/stage-8,Giro d'Italia,80,100,239000,1998,2,896,,1,0,0,0.008359832635983264
tour-de-romandie/1998/stage-2,Tour de Romandie,50,,183300,,,857,,1,0,0,
liege-bastogne-liege/2020/result,Liège-Bastogne-Liège,275,500,257000,4353,2,867,,0,0,0,0.016937743190661478
vuelta-a-espana/1989/stage-7,Vuelta a España,80,,157000,2186,,803,,1,0,0,0.013923566878980892
tour-de-france/2016/stage-2,Tour de France,100,120,183000,1985,3,1758,,1,0,0,0.010846994535519126
tour-de-suisse/1992/stage-6,Tour de Suisse,50,,235500,,,533,,1,0,0,
tour-de-romandie/1990/stage-6,Tour de Romandie,50,,198500,,,684,,1,0,0,
tour-de-romandie/1975/stage-5b,Tour de Romandie,50,,25200,,,429,,1,0,0,
paris-nice/2003/stage-4,Paris - Nice,50,,16500,,,831,,1,0,0,
vuelta-a-espana/1992/stage-1,Vuelta a España,80,,9200,90,,1033,,1,0,0,0.009782608695652175
dwars-door-vlaanderen/2008/result,Dwars door Vlaanderen,75,,200000,,2,460,,0,0,0,
vuelta-a-espana/1999/stage-7,Vuelta a España,80,,217000,564,,1342,,1,0,0,0.0025990783410138247
tour-de-suisse/1995/stage-6,Tour de Suisse,50,,169200,,,764,,1,0,0,
tour-de-france/2000/stage-17,Tour de France,100,,155000,2455,2,1437,,1,0,0,0.015838709677419356
tour-de-france/2017/stage-2,Tour de France,100,120,203500,1278,1,1791,,1,0,0,0.00628009828009828
giro-d-italia/2022/stage-2,Giro d'Italia,80,100,9200,81,1,817,,1,0,0,0.008804347826086956
paris-nice/2015/prologue,Paris - Nice,50,6,6700,61,1,1225,,1,0,0,0.009104477611940298
ronde-van-vlaanderen/1971/result,Ronde van Vlaanderen / Tour des Flandres,275,,268000,,,1026,,0,0,0,
giro-d-italia/2013/stage-3,Giro d'Italia,80,16,222000,3908,2,930,,1,0,0,0.017603603603603604
tour-de-france/2016/stage-8,Tour de France,100,120,184000,4597,4,1758,,1,0,0,0.024983695652173912
vuelta-a-espana/1987/stage-4,Vuelta a España,80,,169000,2500,,838,,1,0,0,0.014792899408284023
vuelta-a-espana/1980/stage-7,Vuelta a España,80,,216000,,,520,,1,0,0,
volta-a-catalunya/2007/stage-5,Volta Ciclista a Catalunya,50,,17100,,5,816,,1,0,0,
giro-d-italia/2007/stage-18,Giro d'Italia,80,,208000,360,1,844,,1,0,0,0.0017307692307692308
giro-d-italia/2006/stage-9,Giro d'Italia,80,,187000,2652,3,997,,1,0,0,0.014181818181818183
giro-d-italia/2010/stage-5,Giro d'Italia,80,16,168000,1067,2,878,,1,0,0,0.006351190476190476
vuelta-a-espana/1992/stage-15,Vuelta a España,80,,163000,1997,,1033,,1,0,0,0.012251533742331289
tour-de-suisse/1985/stage-4,Tour de Suisse,50,,208000,,,699,,1,0,0,
tour-de-france/1999/stage-11,Tour de France,100,,199000,2500,2,1255,,1,0,0,0.01256281407035176
tour-de-suisse/1984/stage-3,Tour de Suisse,50,,183000,,,646,,1,0,0,
paris-nice/1987/stage-2,Paris - Nice,50,,203000,,,1164,,1,0,0,
volta-a-catalunya/2005/stage-3,Volta Ciclista a Catalunya,50,,157800,,,850,,1,0,0,
tour-de-france/2003/stage-16,Tour de France,100,,197500,4000,4,1688,,1,0,0,0.020253164556962026
vuelta-a-espana/1986/stage-19,Vuelta a España,80,,234000,2000,,843,,1,0,0,0.008547008547008548
giro-d-italia/2013/stage-13,Giro d'Italia,80,16,254000,1897,1,930,,1,0,0,0.007468503937007874
tour-de-suisse/1971/stage-8b,Tour de Suisse,50,,24600,,,302,,1,0,0,
tour-de-suisse/1978/stage-8,Tour de Suisse,50,,218500,,,691,,1,0,0,
tour-de-france/1981/stage-5,Tour de France,100,,117500,3500,5,1362,,1,0,0,0.029787234042553193
paris-nice/2014/stage-3,Paris - Nice,50,6,180000,2011,1,971,,1,0,0,0.011172222222222222
tour-de-suisse/2015/stage-8,Tour de Suisse,50,6,152500,2138,3,1048,,1,0,0,0.014019672131147541
tirreno-adriatico/2001/stage-3,Tirreno-Adriatico,50,,156000,,,1092,,1,0,0,
itzulia-basque-country/2017/stage-3,Vuelta al País Vasco,50,50,160500,2540,4,811,,1,0,0,0.015825545171339564
vuelta-a-espana/2002/stage-8,Vuelta a España,80,,173500,3155,4,1084,,1,0,0,0.01818443804034582
vuelta-a-espana/2021/stage-14,La Vuelta ciclista a España,80,100,165700,3448,5,1023,28,1,0,0,0.0208086904043452
san-sebastian/1999/result,Clasica Ciclista San Sebastian,225,,232000,,2,1068,,0,0,0,
giro-d-italia/1997/stage-6,Giro d'Italia,80,,210000,,,792,,1,0,0,
tour-de-france/2008/stage-16,Tour de France,100,,157000,4174,4,1520,,1,0,0,0.026585987261146495
paris-nice/1988/stage-3,Paris - Nice,50,,179000,,,1146,,1,0,0,
uae-tour/2021/stage-2,UAE Tour,50,40,13000,94,1,755,,1,0,0,0.007230769230769231
vuelta-a-espana/2002/stage-4,Vuelta a España,80,,149500,1254,1,1084,,1,0,0,0.008387959866220736
e3-harelbeke/1983/result,E3-Prijs Harelbeke,125,,236000,,,194,,0,0,0,
giro-d-italia/2013/stage-8,Giro d'Italia,80,16,54800,887,3,930,,1,0,0,0.016186131386861313
tour-de-suisse/1987/stage-1,Tour de Suisse,50,,170000,,,673,,1,0,0,
dauphine/1993/stage-7,Critérium du Dauphiné Libéré,50,,140000,,,386,,1,0,0,
paris-nice/2015/stage-2,Paris - Nice,50,6,172000,1074,1,1225,,1,0,0,0.0062441860465116275
tirreno-adriatico/2013/stage-4,Tirreno-Adriatico,50,6,173000,3293,5,1331,,1,0,0,0.019034682080924854
tour-de-suisse/2013/stage-3,Tour de Suisse,50,6,204900,2833,2,960,,1,0,0,0.013826256710590531
giro-d-italia/1991/stage-21,Giro d'Italia,80,,153000,,,908,,1,0,0,
volta-a-catalunya/2013/stage-3,Volta Ciclista a Catalunya,50,6,180100,3486,5,811,,1,0,0,0.01935591338145475
tirreno-adriatico/2010/stage-7,Tirreno-Adriatico,50,6,164000,1301,1,1176,,1,0,0,0.007932926829268293
tour-de-romandie/1990/stage-5,Tour de Romandie,50,,168700,,,684,,1,0,0,
paris-nice/1994/stage-1,Paris - Nice,50,,185500,,,900,,1,0,0,
tirreno-adriatico/1988/stage-5,Tirreno-Adriatico,50,,207000,,,724,,1,0,0,
paris-nice/2006/stage-4,Paris - Nice,50,,193000,,1,795,,1,0,0,
vuelta-a-espana/2001/stage-13,Vuelta a España,80,,206000,2050,2,971,,1,0,0,0.009951456310679611
tour-de-france/2000/stage-14,Tour de France,100,,249000,6425,5,1437,,1,0,0,0.025803212851405622
volta-a-catalunya/2008/stage-3,Volta Ciclista a Catalunya,50,,217200,,2,616,,1,0,0,
paris-nice/2007/stage-7,Paris - Nice,50,,129500,,4,823,,1,0,0,
tour-de-suisse/2001/stage-5,Tour de Suisse,50,,174500,,,873,,1,0,0,
tour-de-romandie/2018/prologue,Tour de Romandie,50,60,4020,102,3,566,,1,0,0,0.025373134328358207
tour-de-france/2018/stage-10,Tour de France,100,120,158500,4254,4,1689,,1,0,0,0.0268391167192429
giro-d-italia/2006/stage-2,Giro d'Italia,80,,202000,1873,3,997,,1,0,0,0.009272277227722772
tour-de-france/1978/stage-21,Tour de France,100,,207000,1942,1,1241,,1,0,0,0.009381642512077295
tour-de-france/1997/stage-20,Tour de France,100,,63000,541,1,1994,,1,0,0,0.008587301587301588
tirreno-adriatico/2015/stage-2,Tirreno-Adriatico,50,6,153000,738,1,1017,,1,0,0,0.004823529411764706
tour-de-france/2008/stage-21,Tour de France,100,,143000,807,1,1520,,1,0,0,0.0056433566433566435
vuelta-a-espana/2002/stage-12,Vuelta a España,80,,210500,1204,1,1084,,1,0,0,0.005719714964370546
vuelta-a-espana/2000/stage-7,Vuelta a España,80,,175000,1530,,981,,1,0,0,0.008742857142857142
giro-d-italia/2023/stage-8,Giro d'Italia,80,180,207000,2790,2,835,16,1,0,0,0.013478260869565217
tour-de-france/2005/stage-8,Tour de France,100,,231000,2493,4,1535,,1,0,0,0.010792207792207792
tour-de-france/1993/stage-2,Tour de France,100,,227500,1349,1,1804,,1,0,0,0.00592967032967033
tour-de-suisse/1988/stage-1,Tour de Suisse,50,,127500,,,548,,1,0,0,
tour-de-france/2008/stage-7,Tour de France,100,,159000,2431,4,1520,,1,0,0,0.015289308176100629
tour-de-france/1978/stage-9,Tour de France,100,,233000,1453,1,1241,,1,0,0,0.006236051502145922
vuelta-a-espana/2014/stage-10,Vuelta a España,80,16,36700,444,1,1175,,1,0,0,0.012098092643051771
san-sebastian/1990/result,Clásica Ciclista San Sebastián,225,,248000,,,1359,,0,0,0,
dauphine/2020/stage-5,Critérium du Dauphiné,50,60,142500,4391,5,1243,,1,0,0,0.030814035087719297
tour-de-france/2019/stage-17,Tour de France,100,120,200000,2472,2,1699,,1,0,0,0.01236
paris-nice/1995/stage-7,Paris - Nice,50,,200000,,,861,,1,0,0,
uae-tour/2022/stage-7,UAE Tour,50,40,148000,1364,5,621,,1,0,0,0.009216216216216216
dauphine/2020/stage-4,Critérium du Dauphiné,50,60,148500,4669,5,1243,,1,0,0,0.03144107744107744
dwars-door-vlaanderen/2009/result,Dwars door Vlaanderen,75,,200000,,2,557,,0,0,0,
dauphine/1991/stage-3,Critérium du Dauphiné Libéré,50,,184000,,,830,,1,0,0,
giro-d-italia/2023/stage-5,Giro d'Italia,80,180,171000,2529,2,835,15,1,0,0,0.014789473684210526
tour-de-suisse/2015/stage-7,Tour de Suisse,50,6,164600,1604,2,1048,,1,0,0,0.00974483596597813
giro-d-italia/1991/stage-2b,Giro d'Italia,80,,7000,,,908,,1,0,0,
volta-a-catalunya/1997/stage-1b,Volta Ciclista a Catalunya,50,,7800,,,419,,1,0,0,
dauphine/1975/stage-7a,Critérium du Dauphiné Libéré,50,,153000,,,889,,1,0,0,
itzulia-basque-country/2016/stage-4,Vuelta Ciclista al País Vasco,50,50,165000,3017,2,943,,1,0,0,0.018284848484848484
tour-de-france/1978/stage-8,Tour de France,100,,59300,815,1,1241,,1,0,0,0.013743676222596965
tour-de-france/2011/stage-12,Tour de France,100,20,211000,4563,5,1713,,1,0,0,0.02162559241706161
tour-de-france/2004/stage-2,Tour de France,100,,197000,1852,1,1555,,1,0,0,0.009401015228426396
omloop-het-nieuwsblad/2022/result,Omloop Het Nieuwsblad ME,225,300,204200,1666,2,749,,0,0,0,0.008158667972575907
volta-a-catalunya/1995/stage-3,Volta Ciclista a Catalunya,50,,169500,2651,,737,,1,0,0,0.015640117994100294
tour-de-france/2001/prologue,Tour de France,100,,8200,66,1,1496,,1,0,0,0.008048780487804878
vuelta-a-espana/1992/stage-18,Vuelta a España,80,,218900,3604,,1033,,1,0,0,0.01646413887619918
vuelta-a-espana/2021/stage-10,La Vuelta ciclista a España,80,100,189000,2390,2,1023,,1,0,0,0.012645502645502646
vuelta-a-espana/2007/stage-14,Vuelta a España,80,,207000,3664,2,995,,1,0,0,0.017700483091787438
giro-d-italia/2003/stage-17,Giro d'Italia,80,,117000,489,1,734,,1,0,0,0.004179487179487179
tour-de-suisse/1979/stage-9a,Tour de Suisse,50,,134000,,,538,,1,0,0,
omloop-het-nieuwsblad/2013/result,Omloop Het Nieuwsblad ME,125,,198600,1577,2,594,,0,0,0,0.007940584088620342
itzulia-basque-country/2009/stage-5,Vuelta Ciclista al País Vasco,50,,169000,,,1029,,1,0,0,
tour-de-france/2003/stage-6,Tour de France,100,,230000,2000,2,1688,,1,0,0,0.008695652173913044
tirreno-adriatico/1993/stage-6,Tirreno-Adriatico,50,,170000,,,568,,1,0,0,
liege-bastogne-liege/1986/result,Liège - Bastogne - Liège,275,,252000,,,674,,0,0,0,
liege-bastogne-liege/2019/result,Liège-Bastogne-Liège,275,500,256000,4075,2,1087,,0,0,0,0.01591796875
il-lombardia/1992/result,Giro di Lombardia,275,,241000,,,746,,0,0,0,
dauphine/1984/stage-1b,Critérium du Dauphiné Libéré,50,,83000,,,529,,1,0,0,
tirreno-adriatico/1988/stage-2,Tirreno-Adriatico,50,,202000,,,724,,1,0,0,
tour-de-france/2002/stage-9,Tour de France,100,,52000,616,1,1489,,1,0,0,0.011846153846153847
tour-de-france/1982/prologue,Tour de France,100,,7000,112,1,1492,,1,0,0,0.016
tour-de-suisse/2021/stage-5,Tour de Suisse,50,60,175200,2501,5,670,,1,0,0,0.014275114155251142
vuelta-a-espana/1999/stage-6,Vuelta a España,80,,46400,193,,1342,,1,0,0,0.00415948275862069
tour-de-france/1993/stage-20,Tour de France,100,,196500,2395,1,1804,,1,0,0,0.012188295165394401
vuelta-a-espana/2015/stage-15,Vuelta a España,80,16,175800,3740,5,1115,,1,0,0,0.021274175199089876
tour-de-suisse/2012/stage-5,Tour de Suisse,50,6,198500,1951,,917,,1,0,0,0.009828715365239295
giro-d-italia/1998/stage-14,Giro d'Italia,80,,165000,,,923,,1,0,0,
e3-harelbeke/2011/result,E3 Prijs Vlaanderen,125,,200000,,2,431,,0,0,0,
giro-d-italia/1994/stage-22,Giro d'Italia,80,,198000,,,1292,,1,0,0,
giro-d-italia/2000/stage-4,Giro d'Italia,80,,233000,2808,2,866,,1,0,0,0.012051502145922747
itzulia-basque-country/2014/stage-5,Vuelta Ciclista al País Vasco,50,6,160200,2892,2,912,,1,0,0,0.018052434456928838
dauphine/2006/stage-5,Critérium du Dauphiné Libéré,50,,155000,,,800,,1,0,0,
tirreno-adriatico/2021/stage-5,Tirreno-Adriatico,50,60,205000,2639,3,1108,,1,0,0,0.012873170731707318
dauphine/2023/stage-2,Critérium du Dauphiné,50,60,167300,2865,3,781,20,1,0,0,0.0171249252839211
tour-de-france/2005/stage-16,Tour de France,100,,181000,3560,4,1535,,1,0,0,0.01966850828729282
world-championship/2012/result,World Championships ME - Road Race,350,,267400,2436,2,1458,,0,0,0,0.009109947643979058
tour-de-suisse/1996/stage-9,Tour de Suisse,50,,180500,,,971,,1,0,0,
vuelta-a-espana/2009/stage-19,Vuelta a España,80,,179800,3363,4,1220,,1,0,0,0.01870411568409344
tour-de-france/1986/stage-1,Tour de France,100,,85000,936,3,1872,,1,0,0,0.011011764705882353
vuelta-a-espana/2007/stage-21,Vuelta a España,80,,104200,952,1,995,,1,0,0,0.009136276391554702
vuelta-a-espana/2006/stage-20,Vuelta a España,80,,27500,356,1,1026,,1,0,0,0.012945454545454545
volta-a-catalunya/1997/stage-5,Volta Ciclista a Catalunya,50,,22100,,,419,,1,0,0,
giro-d-italia/1995/stage-12,Giro d'Italia,80,,196000,,,1365,,1,0,0,
tour-de-france/1980/stage-19,Tour de France,100,,136500,2439,4,1224,,1,0,0,0.017868131868131867
la-fleche-wallone/2020/result,La Flèche Wallonne,225,400,202000,3124,3,601,,0,0,0,0.015465346534653465
san-sebastian/2010/result,Clasica Ciclista San Sebastian,225,,234000,,2,971,,0,0,0,
paris-nice/2004/stage-8,Paris - Nice,50,,144000,,,989,,1,0,0,
tour-de-romandie/2019/prologue,Tour de Romandie,50,60,3870,38,1,570,,1,0,0,0.009819121447028423
vuelta-a-espana/2014/stage-21,Vuelta a España,80,16,9700,121,1,1175,,1,0,0,0.012474226804123712
giro-d-italia/2007/stage-6,Giro d'Italia,80,,179000,3660,4,844,,1,0,0,0.020446927374301677
la-fleche-wallone/1999/result,La Flèche Wallonne,225,,201000,,,559,,0,0,0,
amstel-gold-race/2016/result,Amstel Gold Race,225,500,248700,3320,2,1120,,0,0,0,0.013349416968234822
giro-d-italia/2023/stage-4,Giro d'Italia,80,180,175000,3667,4,835,16,1,0,0,0.020954285714285713
san-sebastian/1982/result,Clásica San Sebastián,225,,229000,,,304,,0,0,0,
tour-de-france/2017/stage-12,Tour de France,100,120,214500,4903,5,1791,,1,0,0,0.02285780885780886
tour-de-suisse/1994/stage-3,Tour de Suisse,50,,176500,,,616,,1,0,0,
volta-a-catalunya/1970/stage-5,Volta Ciclista a Catalunya,50,,165000,,,570,,1,0,0,
world-championship/1993/result,World Championships - Road Race,350,,257600,3237,,1594,,0,0,0,0.012565993788819875
vuelta-a-espana/1991/stage-3,Vuelta a España,80,,233200,1685,,1042,,1,0,0,0.007225557461406518
tour-de-france/2014/stage-3,Tour de France,100,20,155000,834,1,1612,,1,0,0,0.005380645161290323
giro-d-italia/2006/stage-13,Giro d'Italia,80,,223000,3455,4,997,,1,0,0,0.015493273542600897
giro-d-italia/2017/stage-4,Giro d'Italia,80,100,181000,4170,5,881,,1,0,0,0.023038674033149173
volta-a-catalunya/1993/stage-3,Volta Ciclista a Catalunya,50,,148000,1806,,884,,1,0,0,0.012202702702702703
tour-de-france/1991/stage-6,Tour de France,100,,259000,2593,1,1933,,1,0,0,0.010011583011583012
tour-de-france/2023/stage-3,Tour de France,100,210,193500,2667,2,1584,23,1,0,0,0.013782945736434108
tour-de-france/2002/prologue,Tour de France,70,,7000,207,1,1489,,1,0,0,0.02957142857142857
itzulia-basque-country/2016/stage-6,Vuelta Ciclista al País Vasco,50,50,16500,628,2,943,,1,0,0,0.03806060606060606
giro-d-italia/2019/stage-10,Giro d'Italia,80,100,145000,160,1,896,,1,0,0,0.001103448275862069
dauphine/1989/stage-5,Critérium du Dauphiné Libéré,50,,230000,,,603,,1,0,0,
tour-de-suisse/2002/prologue,Tour de Suisse,50,,5700,,,673,,1,0,0,
paris-nice/1980/prologue,Paris - Nice,50,,4300,,,1128,,1,0,0,
vuelta-a-espana/2020/stage-5,La Vuelta ciclista a España,80,100,184400,3407,3,692,,1,0,0,0.018476138828633405
tour-de-france/2005/stage-10,Tour de France,100,,181000,4197,5,1535,,1,0,0,0.023187845303867402
tirreno-adriatico/2013/stage-6,Tirreno-Adriatico,50,6,209000,3832,2,1331,,1,0,0,0.018334928229665072
vuelta-a-espana/2008/stage-21,Vuelta a España,80,,102200,609,1,1101,,1,0,0,0.005958904109589041
strade-bianche/2012/result,Montepaschi Strade Bianche - Eroica Toscana,75,,190000,2933,3,588,,0,0,0,0.015436842105263159
paris-nice/1984/stage-7a,Paris - Nice,50,,94000,,,778,,1,0,0,
tour-de-france/1996/stage-11,Tour de France,100,,202000,3000,2,1872,,1,0,0,0.01485148514851485
paris-roubaix/2007/result,Paris - Roubaix,275,,259500,,1,733,,0,0,0,
paris-nice/2001/stage-4,Paris - Nice,50,,195600,,,902,,1,0,0,
paris-nice/1998/stage-5,Paris - Nice,50,,189000,,,960,,1,0,0,
tour-de-france/1986/stage-22,Tour de France,100,,196000,1312,1,1872,,1,0,0,0.006693877551020408
giro-d-italia/2003/stage-21,Giro d'Italia,80,,33000,40,1,734,,1,0,0,0.0012121212121212121
tour-de-romandie/2009/stage-4,Tour de Romandie,50,,157500,,,714,,1,0,0,
vuelta-a-espana/1996/stage-3,Vuelta a España,80,,167000,872,,988,,1,0,0,0.005221556886227545
tour-de-suisse/1986/stage-8,Tour de Suisse,50,,226500,,,835,,1,0,0,
volta-a-catalunya/2023/stage-2,Volta Ciclista a Catalunya,50,50,165400,3291,5,704,16,1,0,0,0.019897218863361547
volta-a-catalunya/2009/stage-1,Volta Ciclista a Catalunya,50,,3600,,1,668,,1,0,0,
vuelta-a-espana/1986/stage-4,Vuelta a España,80,,192000,1810,,843,,1,0,0,0.009427083333333334
vuelta-a-espana/1989/stage-8,Vuelta a España,80,,235500,1324,,803,,1,0,0,0.00562208067940552
san-sebastian/2022/result,Donostia San Sebastian Klasikoa,225,400,224800,4147,2,724,23,0,0,0,0.018447508896797152
paris-nice/2005/stage-4,Paris - Nice,50,,104500,,2,1091,,1,0,0,
milano-sanremo/2009/result,Milano-Sanremo,275,,298000,,,1122,,0,0,0,
paris-nice/1989/stage-2,Paris - Nice,50,,207000,,,794,,1,0,0,
vuelta-a-espana/1998/stage-3,Vuelta a España,80,,193000,1084,,1309,,1,0,0,0.005616580310880829
itzulia-basque-country/2007/stage-6,Vuelta al País Vasco,50,,14000,,,1002,,1,0,0,
tour-de-romandie/2010/stage-1,Tour de Romandie,50,6,175600,,,678,,1,0,0,
giro-d-italia/2001/stage-16,Giro d'Italia,80,,142000,259,1,920,,1,0,0,0.001823943661971831
paris-nice/1980/stage-7a,Paris - Nice,50,,57000,,,1128,,1,0,0,
dauphine/2010/stage-3,Critérium du Dauphiné,50,6,177000,,,673,,1,0,0,
il-lombardia/1989/result,Giro di Lombardia,275,,260000,4544,,652,,0,0,0,0.017476923076923077
tour-de-france/2014/stage-15,Tour de France,100,20,222000,1675,1,1612,,1,0,0,0.007545045045045045
tirreno-adriatico/2011/stage-6,Tirreno-Adriatico,50,6,178000,2695,3,1216,,1,0,0,0.015140449438202247
tour-de-france/2008/stage-4,Tour de France,100,,29500,338,1,1520,,1,0,0,0.011457627118644068
giro-d-italia/2003/stage-5,Giro d'Italia,80,,176000,2094,2,734,,1,0,0,0.011897727272727273
giro-d-italia/2013/stage-1,Giro d'Italia,80,16,130000,1114,1,930,,1,0,0,0.00856923076923077
tour-de-france/2015/stage-21,Tour de France,100,,109500,562,1,1812,,1,0,0,0.005132420091324201
ronde-van-vlaanderen/1973/result,Ronde van Vlaanderen / Tour des Flandres,275,,260000,,,532,,0,0,0,
paris-nice/1987/prologue,Paris - Nice,50,,5500,,,1164,,1,0,0,
uae-tour/2023/stage-3,UAE Tour,50,40,185000,2741,5,530,24,1,0,0,0.014816216216216217
giro-d-italia/2023/stage-16,Giro d'Italia,80,180,203000,5852,5,835,23,1,0,0,0.02882758620689655
uae-tour/2021/stage-4,UAE Tour,50,40,204000,695,1,755,,1,0,0,0.0034068627450980393
tirreno-adriatico/2014/stage-6,Tirreno-Adriatico,50,6,189000,1346,1,1269,,1,0,0,0.007121693121693122
paris-nice/2011/stage-5,Paris - Nice,50,6,194000,3449,3,1038,,1,0,0,0.017778350515463916
tour-de-romandie/2016/stage-1,Tour de Romandie,50,60,100500,2212,2,917,,1,0,0,0.022009950248756217
tour-de-suisse/2023/stage-8,Tour de Suisse,50,60,25700,363,1,855,27,1,0,0,0.014124513618677044
tour-de-france/1988/stage-16,Tour de France,100,,38000,203,1,1941,,1,0,0,0.0053421052631578946
vuelta-a-espana/1980/stage-16b,Vuelta a España,80,,22800,,,520,,1,0,0,
dauphine/2016/stage-2,Criterium du Dauphiné,50,60,168000,2890,3,1182,,1,0,0,0.01720238095238095
tour-de-france/1980/stage-17,Tour de France,100,,242000,5500,4,1224,,1,0,0,0.022727272727272728
tour-de-france/2021/stage-19,Tour de France,100,120,207000,1181,2,1646,,1,0,0,0.005705314009661836
itzulia-basque-country/2012/stage-4,Vuelta Ciclista al País Vasco,50,6,151000,3043,,928,,1,0,0,0.0201523178807947
volta-a-catalunya/2003/stage-4,Volta a Catalunya,50,,157400,,,515,,1,0,0,
dauphine/2010/stage-5,Critérium du Dauphiné,50,6,210500,,5,673,,1,0,0,
paris-nice/2001/prologue,Paris - Nice,50,,6200,,,902,,1,0,0,
volta-a-catalunya/2019/stage-5,Volta Ciclista a Catalunya,50,50,188100,2705,4,918,,1,0,0,0.014380648591174907
tour-de-france/2021/stage-11,Tour de France,100,120,198900,4671,4,1646,,1,0,0,0.023484162895927602
giro-d-italia/2009/stage-13,Giro d'Italia,80,,176000,745,1,975,,1,0,0,0.004232954545454546
giro-d-italia/2016/stage-1,Giro d'Italia,80,100,9800,37,1,933,,1,0,0,0.003775510204081633
giro-d-italia/1994/stage-20,Giro d'Italia,80,,201000,,,1292,,1,0,0,
tour-de-suisse/1975/stage-3,Tour de Suisse,50,,179000,,,549,,1,0,0,
giro-d-italia/1996/stage-3,Giro d'Italia,80,,199000,,,1034,,1,0,0,
vuelta-a-espana/2000/stage-2,Vuelta a España,80,,167500,1495,,981,,1,0,0,0.008925373134328358
tour-de-france/2009/stage-18,Tour de France,100,,40500,344,2,1557,,1,0,0,0.008493827160493827
tour-de-suisse/1999/stage-6,Tour de Suisse,50,,162000,,,900,,1,0,0,
vuelta-a-espana/1994/stage-18,Vuelta a España,80,,189000,3357,,791,,1,0,0,0.017761904761904763
vuelta-a-espana/1989/stage-6,Vuelta a España,80,,197500,4759,,803,,1,0,0,0.02409620253164557
itzulia-basque-country/2022/stage-4,Itzulia Basque Country,50,50,185600,2703,2,741,19,1,0,0,0.014563577586206897
tour-de-romandie/2016/stage-5,Tour de Romandie,50,60,177400,2154,2,917,,1,0,0,0.01214205186020293
vuelta-a-espana/1981/stage-4,Vuelta a España,80,,206000,,,457,,1,0,0,
il-lombardia/2002/result,Giro di Lombardia,275,,251000,4089,,1084,,0,0,0,0.016290836653386456
vuelta-a-espana/2001/stage-7,Vuelta a España,80,,44200,516,2,971,,1,0,0,0.01167420814479638
